36,spp,"Jan Parvin Bat-og Zoluaga, Giovanni Tapang",Correlation dendrograms based on word adjacency co-occurrence language network parameters,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-26,
37,spp,"Kristen Joyce Rino Cervantes, Giovanni Alarkon Tapang",Information flow in random networks with varying effective node capacities,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-28,
38,spp,"Kenneth Modesto Leo, May Tan Lim",Assortativity and resiliency of a Brownian bug network,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-29,
39,spp,"Sheenly Anne P. Saavedra, Johnrob Y. Bantang",Recurrence plot analysis of Internet access user activity,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-30,
40,spp,"Samantha Ruth Centeno Lahoz, Johnrob Y. Bantang",Burst distributions in stochastic rate model of neuronal populations,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-31,
41,spp,"Crizzia Mielle Mariano de Castro, May T. Lim",Determining senatorial voting archetypes through hyperspectral unmixing,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-32,
42,spp,"Kenneth V. Domingo, Maricor N. Soriano",Frequency domain reconstruction of stochastically sampled signals based on compressive sensing,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-38,
43,spp,"Cyd Kristoff Redelosa, May Lim",Traffic analysis zones-based resource allocation analysis using Uber Movement data,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-46,
44,spp,"Carl Jesse Raz Naces, Wilfredo Licuanan, Maricor Narvaez Soriano",Comparison of shadow rugosity versus chain-tape rugosity values from 3D coral reef models,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-51,
45,spp,"Creo Baylon, Maricor Soriano",Increasing Picavet stability by extending the off-string axis,Proceedings of the Samahang Pisika ng Pilipinas Physics Conference,37,,,2019,,,https://paperview.spp-online.org/proceedings/article/view/SPP-2019-PB-52,
